work_id,perf_id_A,title_A,artist_A,yt_id_A,perf_id_B,title_B,artist_B,yt_id_B
43857,1413776,The Best,Cody Belew,Jtfl-gVZCoE,1541198,The Best,James Bay,sg2LJwK5sS8
43944,54019,Achy Breaky Heart,Tamra Rosanes,XTctOEFttEU,1514424,Achy Breaky Heart,Adrián y Azalia,dT6RpAcVcSs
43997,168634,Chattanooga Choo Choo,Svein Finjarn,Or_yY56y2nE,1124765,Chattanooga Choo-Choo,The Echoes [US4],vi0NDRwQjK4
44010,1078117,Youkali,Lívia Nestrovski e Fred Ferreira,MfVp3cSOLyg,1609361,Youkali,Claudio Constantini - Louiza Hamadi,ZRfZFg6MI0Q
44445,1649564,ザ・キャット (The Cat),The Sharp Five,Fkqoq2TqPmo,1257884,The Cat,Alberto Marsico,476Q3ngt8Eo
45207,36992,Pretty Paper,Johnny Tillotson,zSuuxFCPiVM,259473,Pretty Paper,Asleep at the Wheel featuring Willie Nelson,vhEwJuGDpj4
45442,45470,Hand Me Down My Walking Cane,Ernest V. Stoneman and The Dixie Mountaineers,awXYRI6HDNo,121923,Hand Me Down My Walking Cane,Annisette & Dandy Swingers,Y4YboErsN2s
45954,677213,Just a Gigolo,Coleman Hawkins,2dHaJtAyAts,1144643,Just a Gigolo,Bajazzerne,PcVAkrxrzzE
46010,1011075,Kada,Milan Bačić,Xph9EPpfHPk,1366441,"Cuándo, cuándo, cuándo...",José Guardiola,CFriToDmYxw
46125,481342,Right Here Waiting,The Shadows [GB],Yj2wq9Hwgwc,998354,Right Here Waiting for You,Uriel and His Instrumental Piano,q0PeRuUVepk
46528,519957,In the Still of the Night,Paul Anka,Zf9iJvEr-Yk,760284,In the Still of the Night,Jay-Ray & Gee,03F9Q2L5ss8
46915,1534147,Bill,André Previn • Mundell Lowe • Ray Brown • Grady Tate,lF083hylKk8,413162,Bill,June Valli with Joe Reisman and His Orchestra,k_fH_afunvQ
48207,49792,Rain and Snow,Luboš Malina,g_xlmeC_Yk8,50825,Rain and Snow,Blue Mountain,R-jK89tgcO4
48484,635834,Home,Melinda Doolittle,dOxporV3uOY,837405,Home,John Rowles,_U8L1DAYlWE
48707,676320,All the Pretty Little Horses,Suzy Bogguss,D0KYyi2QRwA,1758070,All the Pretty Little Horses (Go to Sleepy Little Baby),Rosemary Clooney with Percy Faith and His Orch.,7j_oaGrTjNY
48784,263634,It Came upon a Midnight Clear,John Darnall,0U1kYaK2X8Q,769534,It Came upon the Midnight Clear,Twohawks,aV5sa1A3x0M
49013,162903,But I Do,Daniel O'Donnell,tQlC4yt9bOQ,547683,But I Do,Ingmar Nordströms,3ihf9ByMsPE
49545,149125,Sur ton visage une larme,Christian Delagrange et Bobby Solo,E_2cxEKX5pU,249097,Una lacrima sul viso,Schatteman & Couvreur,VRB0Meb5Sm8
50314,1629749,Ven sin temor,Emilio Solo,4CJC5nEJAc0,317909,How Do You Do,Windows,Py4K5_fAfcs
50379,145919,I Can't Get Started,Duke Jordan Trio,8Mk0gpaORpE,363908,I Can't Get Started,Doc Severinsen & His Orch.,ZmbXxwq-XiM
50485,50485,Mütterlein,"Leila Negra, Der Wiener Kinderchor Waltherr, Erwin Halletz orkester",M2yOEtLp_Jo,452914,"Answer Me, My Love",The Hollyridge Strings,b3jEbVCNTes
50554,63243,Dancing with Tears in My Eyes,DaYeene,5CsFjjcICJM,63244,Dancing with Tears in My Eyes,Sugarstring,pvsaf-GCaCo
50610,55564,Je suis malade,Dalida,ZEoft6dypiQ,135818,Sto male,Ornella Vanoni,JD2Fv5clt4A
50612,244325,L'aigle noir,Patricia Kaas,NNXfjUJ4mzw,244339,L'aigle noir,Michel Sardou,N_wuyX5SJQU
50660,430651,Fame,Jodie Steele,uT5tHWClJS8,732310,Fame,Naturi Naughton,5B1QTEGL3t0
50955,142578,Major Tom,Plastic Bertrand,hjuwLZbLP0M,1753072,זמן זה כח,כל משתתפי הפסטיגל,OVfJHDk6_gE
50962,1760842,Malafemmena,Marc Hervieux,PifkzixVshI,50966,Malafemmena,Connie Francis,4XRsG42U65M
51319,241229,Závidím,Naďa Urbánková - Shut Up,h4AOud5_tK8,568248,Lyckliga gatan,Lotta Engbergs,EMOaHTE3DBU
51545,51545,Talking in Your Sleep,Crystal Gayle,xkfJCIZ3Vqc,613812,Talking in Your Sleep,Suzanne Prentice,KEyNn63IVnw
51600,151151,A Man and a Woman,Engelbert Humperdinck,mELM3gAR6Hk,660401,Un uomo e una donna,Daisy Lumini - Orchestra diretta da Roby Poitevin,aLhogmUzKNs
51602,113671,The Summer Knows,Phil Woods,YzbS6fxA6ZU,274796,The Summer Knows,Donald Braswell II,u4hYeZGzqxA
51631,547462,Checkin' on My Baby,Nine Below Zero,yutfm2sWDmM,920491,Checkin' Up on My Baby,Sterling Ball - John Ferraro - Jim Cox,ut0taKndoRs
51648,51653,The Boy from New York City,Cannibal and The Headhunters,uRHzEZiQKag,587098,Boy from New York City,Karen Silver,8v5V8WfiTy0
51681,192791,"Happy, Happy Birthday Baby",Ronnie Milsap,WY6oWB4eUg0,1454072,"Happy Birthday, Baby",The Unbeatables,rx6LTO64WGk
52416,173953,E.S.P.,Lorne Lofsky,JD9jZohAwOM,999539,E.S.P.,Dave Askren /  Jeff Benedict,n66VzBJgxnQ
52439,785060,Tea in the Sahara,Humpty Duo,gl5ka9GA9pE,892560,Tea in the Sahara,Anna Maria Jopek,GON8bVfdODE
52467,113036,Amoureux de ma femme,Richard Anthony,RSpQsdIAuIc,258577,Wat overkomt me vandaag?,Luc Steeno,9KWB_V_mDQs
52537,52664,Long Cool Woman,Robert Gordon,qSGAqoon_0U,54995,Long Cool Woman in a Black Dress,T.G. Sheppard,twCODyhUL9k
52730,52732,Chanson pour l'Auvergnat,"Fredericks, Goldman, Jones, P. Kaas, Renaud, M. Robin, P. Sébastien, Smaïn",kFvfl4ZjHhw,1589275,En visa till tack,Thorstein Bergman,zTQP1Ht_gI8
52785,419657,Memories Are Made of This,Ray Conniff,nWyUI-YimYE,1665475,Memories Are Made of This,Claude Piaf,rCmjQu7Nceo
52851,533374,Papa Was a Rolling Stone,"Ray Brown, John Clayton, Christian McBride",B0joH_F4ePY,1433043,Mei Vader war a willdera,Ausseer Hardbradler,FwKUM2ndcPM
52878,209140,Après toi,Franck Pourcel et son grand orchestre,E4_1-OP0jCY,983768,Zonder jou,Astrid Nijgh,gWkPgwLavO8
52963,839573,Man in the Mirror,Midnite String Quartet,yg3pfMTYi30,1698886,Man in the Mirror,Roma Symphony Orchestra,-fzUNd-Wsdk
53072,664886,Flowers on the Wall,Lew DeWitt,enJPY1fE3NE,106992,Les mouches au plafond,Les Surfs,w3E5EaL03Gg
53126,167553,It's Not for Me to Say,Billie Holiday - Ray Ellis and His Orchestra,m-QWUtCD9Nk,721025,It's Not for Me to Say,Mark O'Toole [US],_QDN0E-9_x8
53130,1308852,Cara mia,Gene Ammons,ULJ8JCVhkbI,457435,"Cara mia, blijf",Doran,LJ4CVmUW-ls
53327,720488,Today,Willamette Stone,v6CeHi0ccJ8,1491881,Today,SWiiMS,E5FTsKc8_bA
53457,667159,It's Oh So Quiet,Kiyomi Vella,g9ztHc7kULI,54646,It's Oh So Quiet,Noise For Pretend,RYaKuOzeaDc
53749,53749,The Crying Game,Dave Berry,4c9W2-uGvQQ,989789,The Crying Game,Jazz at the Movies Band,-HI4wc52I30
53800,60875,A Message to Martha (Kentucky Bluebird),Adam Faith,SvpAM5oABf0,1393380,A Message to Michael,David Briggs [US],jE4EAQiqgPQ
53810,716952,Here You Come Again,[CMH Studio Artists],R_vRbbE4BhE,1442960,Here You Come Again,Mateo Oxley,GjWjYX7QL4k
53871,537156,Ring Ring,Dubbelquartetten Frida,UQ15YOswNbg,315967,Ring Ring,Top of the Pops,8KFs9uh_yDY
53907,53909,Moments to Remember,The Vogues,VnEPLTqmJY4,1339288,Moments to Remember,Dorothy Collins with Raymond Scott and His Orchestra,6Xlv7tKYDFE
53928,721106,"Dark as the Night, Cold as the Ground",Little Axe,xuNp5ilMbT8,918151,"Dark Was the Night, Cold Was the Ground",Noah Preminger,7_KuUZB1Pso
54082,363732,On a Plain,Gazz,S43BST6ld60,1583826,On a Plain,Marvin Hood,X-2Bt2l-esg
54254,1243353,"Oh, mein Papa",Theo Ferstl - Orchester Johannes Fehring,qj_M19ZZTro,1588958,O mon Papa,Jean-Claude Borelly,oNIrTjSnffU
54466,110134,Tonight,Richard Beymer – Natalie Wood [dubbed by Jimmy Bryant - Marni Nixon],VSouEKEbVQ8,200418,Tonight,David Arkenstone,mTas7x8EnlQ
54623,54623,Hungry Eyes,Merle Haggard and The Strangers,FdTMABWpv0c,391857,Hungry Eyes,Kinky Friedman,hHSDt1WowaA
54780,54781,Shake 'Em on Down,Delta Moon,H06gPpZj70E,1065150,Shake 'Em on Down,Richard Ray Farrell,8VimLVxGTDk
54826,982277,La banda,Astrud Gilberto,s70YeSQV6OU,231785,A banda,Joe Loss and His Orchestra,8Ol-lnWpR7g
55031,119552,Azzurro,Al Bano Carrisi,Dd348XDrHEs,62804,Azzurro,Willy Sommers,7asvVyEuo4o
55113,788292,Bebop,Ernie Watts Quartet,wT0qWnLt-2I,1305897,Bebop,Vincenzo Di Gioia,fBBp8Q1pkcE
55118,105445,Dance with Me,Bobby McFerrin,v8QUKvx5G-E,641423,Dance with Me,Sharifah Aini,4QExleMPGCs
55262,1574440,Pressure Drop,Terrance Simien & The Zydeco Experience,2gDxuNhZKso,351993,Stressen knäcker,Peps Blodsband,eeswsLTev1c
55527,1470976,Tonight Tonight,Fin Moon,BclraGCG4n8,1534324,Tonight Tonight,Veronica Marchi,WLlzOS6l5-E
55614,228499,I Don't Know Enough About You,Jeanie Bryson,OntyEDDruQA,1229871,I Don't Know Enough About You,Jonathan Stout and His Campus Five featuring Hilary Alexander,1BqCtWQiYLY
55808,280114,Just Like a Woman,Melvin Taylor,9TLrvFIf5Zs,325176,Ain't That Just Like a Woman,Fats Domino,2S_tjKue9ak
55886,571376,La chanson de Prévert,Claire d'Asta,6BRpyQLhhFs,1170624,La chanson de Prévert,Kevin Johansen,_sMZrX7Pa6g
56157,1323237,Moonlight Serenade,Klaus Wunderlich,DvJBqRpJZqI,923834,Moonlight Serenade,Jessé,Q3sUTPXstDI
56280,705882,Your Good Thing (Is About to End),Bonnie Raitt,7ac226K5Bqo,1376504,Your Good Thing Is About to End,John Mays,0I4CKUDdVJE
56503,221014,I'll Be Doggone,Tages,IrcLlIRRrkc,836224,I'll Be Doggone,Albert King,XEXRxXVE6mQ
56591,704335,I Hear a Symphony,Lamont Dozier,sXtPsriwdK8,740833,Wie eine Symphonie,Siw Malmkvist,9LIVxKyz-2Y
56723,1210273,Part Time Lover,The Hit Co.,O9GFMwz5nG4,132621,Part Time Lover,Lazza,UHBOn53d0kk
56792,271102,Sweet Baby James,Christopher Phillips,HHGrEl72b-M,279361,Sweet Baby James,Chris Foster,nK0sR_l3hXE
56922,56920,Brother Where Are You,Marlena Shaw,oRLrhnAvJY4,1719184,"Brother, Where Are You?",Edward Mustad,7rgR97Q_vII
57094,446973,Världen som var min,Olle Adolphson,BiOTDzBXG9g,578376,Världen som var min,Miriam Aïda,BR-AQye9pcY
57310,666256,Here Comes the Flood,Security Project,XuOCy85wsOM,1649019,Here Comes the Flood,H Natural,ljnjabxZ1h4
57631,1342323,Come prima,Walter Wanderley e seu conjunto,1GwVjujd0yI,1342323,Come prima,Walter Wanderley e seu conjunto,1GwVjujd0yI
58352,371132,Five Years,Max Lorentz,xUWiOJVAriE,79662,Five Years,Seu Jorge,eEl1i5-XgJU
58565,1379163,"Twinkle, Twinkle Lucky Star",Sotovox,u11OZQtKJ34,1506293,Ah! Vous dirai-je maman,New Orleans Quarter,RSGw7g0Itag
59086,376483,Pirate Jenny,Nina Simone,V7awW5nrDHk,634832,Pirate Jenny,Shilpa Ray w/ Nick Cave & Warren Ellis,fDuEy-NX4tY
59449,74818,Fernando,Ray Conniff,OxKGxoqcbGY,1213713,Fernando,Kent Arnsbarger,DCnBKuZP_Mw
59585,1572670,Les Champs-Élysées,Les Frangines,B1Ul6LyAx1E,176277,Oh Waterlooplein,Johnny & Rijk,9tVO7FL1zSs
59915,711942,(Something Inside) So Strong,Jane McDonald,QENFYIuMlbU,819088,(Something Inside) So Strong,Tommy Fleming,325a6t80n2g
59954,524338,Down by the Riverside,Bunk Johnson & The Yerba Buena Jazz Band,uePB1nutsU4,1162187,Down by the Riverside,Riverside City Band,IdTnO8629c0
59961,827508,In a Little Spanish Town,The Laurie Johnson Orchestra,QhmNQdQnejY,1294373,In a Little Spanish Town,Jimmy Dorsey and His Orchestra,s8Ox0fmtgQ0
59970,836505,I Love You Because,Phillip Moore,2PrS1dyROdE,912241,I Love You Because,Clive Scott (NO],yDhZSLL7Eb8
60010,1431467,Rocky Top,The Petersens,dgxXeC95A9Q,1560311,Rocky Top,Lloyd Mabrey,eefrkxaI-zY
60155,837883,À Paris dans chaque faubourg,Mouloudji,BL4wLdfMyDE,1015955,"À Paris, dans chaque faubourg",Patachou,Yg745FcJL48
60283,166318,The Poor People of Paris,Ray Conniff His Orchestra & Chorus,zSIGguG3DBk,1162641,Stackars Jean,Anna Lena Brundin,1A_30XzUeNo
60332,425446,Hotelværelset,Kirsten Siggaard,JsYquFOUum4,1256527,Milenci na jednu noc,Světlana Nálepková,7ecBRrD3Pic
60504,160892,V'r de poen,The Strangers [BE],uJYzyUCy-sg,1470544,Por andar con usted,Sabú [AR],ts8RGcpDHlE
60531,311638,Wouldn't It Be Good,Jerry Chapman,TPB31YPrNQY,311840,Wouldn't It Be Good,Duncan Faure,7B04AGeJc88
60626,102912,Jordu,Bill Keith,fEd2FIVMxX8,1089118,Jordu,"David Newton, Dave Chamberlain [US1], Colin Oxley",eIo5xqmLEeg
60723,527944,Sugar,Lillian Boutte - Thomas L'Etienne,gAb9tnvJYF8,666102,Sugar,Alberta Hunter – Thomas Waller at Organ,heIito76NSA
60901,60901,Down Under,Men at Work,XfR9iY5y94s,724863,Land Down Under,MysteryGuitarMan ft. The Fu,rqqtsUZx5rk
62134,1381957,Way Down Yonder in New Orleans,The Dick Wellstood All-Stars,BF5TVZNahsk,1464247,Way Down Yonder in New Orleans,The Tremble Kids All Stars,eoC9JGbl0aU
62281,762578,Blues March,Phil Upchurch,5Bb5GqJls6U,1018014,Blues March,Dr. Macaroni Brass Band,KxjxxD6nXes
62463,95447,Love Me with a Feeling,Bette Midler,GN353Ejf6Mk,1579251,Love Her with a Feeling,Pepe Ahlqvist & Jarkka Rissanen,LqN-3RkDdc0
62514,122551,Pushin' Too Hard,Zu + Eugene Chadbourne,2znjtR8i1zo,206612,Pushin' Too Hard,Things to Come [US1],TZf9HgVVuso
62640,395441,Olen suomalainen,Kari Tapio,7RJP_z--08Q,1074218,Olen suomalainen,Vesku Jokinen & Sundin pojat,LK_Ts-eBCqo
62840,62861,Jump for Joy,The Dave Brubeck Quartet,snvxPplSSxs,280762,Jump for Joy,Boilermaker Jazz Band,Czkj95InvV8
63064,426499,Michael Row the Boat Ashore,Billy Lee Riley,fUg5g8YlHzM,866097,Dis an' Dat,Dickie Goodman,-ZOpLejvM6w
64437,78240,I Will Wait for You,The Walker Brothers with Accompaniment directed by Reg Guest,q7nm0XIwXjM,326436,I Will Wait for You,Angela Hagenbach,arbvj64ZtYI
64443,1706426,Umbrella,No Guidnce,uq07QTrtc1c,911430,Umbrella,Natalie Gauci,1ZtmacqT4d4
64489,873118,Caminhos cruzados,Daria Toffali with Massimo Farao' Trio,9zBdW31SFxc,913410,Caminhos cruzados,João Bosco,J6uCnFuBQ10
64513,1034420,Corcovado,Mario Lamar Hunter and His Laid Back Jazz Ensemble,2pkESrbY2wc,544126,Corcovado,Lee Konitz / Peggy Stern,1m-IAw6j5h4
64624,1425378,Eu sei que vou te amar,Alex Guedes,uJER-SFyZkw,1570871,Eu sei que vou te amar,Steinar Raknes,RDat6iQ7TJE
64628,750820,Este seu olhar,Jair Rodrigues,MBqV80nCdPA,889610,Este seu olhar,Lana Bittencourt com Astor Silva e seus metais dançantes,Rj5VCfooBaE
64629,1595759,Vivo sonhando,Bill Beach,zTPEYgKxnaM,694004,Vivo sonhando (Living on Dreams),Susannah McCorkle,0-jTAolEVMw
64649,922436,Someone to Light Up My Life,Pinky Winters with Lou Levy and Monty Budwig,jAeM9C5Wu74,587799,Se todos fossem iguais a você,Brazilian Tropical Orchestra,eGt-sdsK3EQ
64652,895645,Ela é Carioca,Hamleto Stamato Trio,mmiJCbV-McQ,965588,Ela é Carioca,Paquito D'Rivera,Bi1twu4XL40
65275,220617,"Flip, Flop and Fly",Johnnie Ray with Les Elgart & His Orchestra,YDt7e7lxYVo,430648,Flip Flop & Fly,Bryan Lee,QZPUNSLfjxA
65324,751576,Inútil paisagem,Luciana Souza,n2rxhO0oQU0,871845,Inútil paisagem,Cristina Braga & Eugene Friesen,AWHGyZK7SfE
65358,78081,Turn Back the Hands of Time,David & Jimmy Ruffin,XrONHrggz6E,393954,Turn Back the Hands of Time,The Inmates,t2jEW_FDZ7s
65568,226282,I'm Not Lisa,Killdozer,E8Z5_jNcKYY,1483288,Sie hiess Lisa,Julie [GB],TyqxcXMgcig
65626,851718,Wildflower,Lisa Fischer,OIgDeZUQRsY,1606636,Wildflower,Avenue Blue featuring Jeff Golub,DZEOcJltXBw
65704,698671,So Fine,Maurice Williams and The Zodiacs,QD9wz01arII,1264988,So Fine,Jerry Reed,FEkI6TKRIYM
66092,420094,À distância,Maria Creuza,QKmD4WTilhY,976381,La distancia,Rita Pavone,fa2T235WXH4
66175,523313,Red Right Hand,Harrisons,k6vvKBlebZk,1531158,Red Right Hand,Kram,4bCmCdPC6Os
66434,1653953,Pictures of You,Technoir,EZLdjaZ_0HA,1700262,Pictures of You,Roma Symphony Orchestra,tsnCJKb9RoA
66506,334165,Sign Your Name,The Sweptaways and Nina Ramsby,iGNQBqO_jX0,505709,Sign Your Name,The House Jacks,dvHb1c-AIik
66599,1485451,Já kvůli tobě stvořil svět,Petr Kotvald,HZwdj1kexGY,75467,Ti lasci andare,Iva Zanicchi,SHtW6n8_cQs
66929,552871,Little Niles,Bobby Hutcherson,I3rMkiSm448,970573,Little Niles,Oddbjørn Blindheim Trio,F4v2bSdN9Ew
67275,1573589,Da da da,Mario Cavallero son orchestre et ses chanteurs,Fh6lDPLXyeQ,1506030,"Da, da, da",Nacho [ES],NGR3Q9_X-tg
67278,690969,The Thrill Is Gone,Stevie Jo,k1WoIJ1m6UI,1251763,The Thrill Is Gone,William Shatner feat. Ritchie Blackmore & Candice Night,SYMsP1-NgSg
67563,122446,Please Don't Stop Loving Me,Elvis Presley,qE2LsP_cPa4,194719,Please Don't Stop Loving Me,DI.DI.Sound featuring Ralph Ottavio,IM4EtAN8eO8
67568,1259324,Desde hoy,Angela Leiva,X___TCCuodQ,1430114,Chyť ten moment,Alena,g9eAAC0o2gM
67593,495199,Jeg så julemanden kysse mor,Birthe Wilke,5-BYunXsF1M,495213,Jeg så julemanden kysse mor,Kirsten & Søren,Cm2_10yKm1g
67879,83520,How Blue Can You Get?,Louis Jordan and His Orchestra,8FmmG7L_7QQ,249216,How Blue Can You Get?,Rita Chiarelli,SN4ivcdT3JM
68412,899688,O que será à flor da terra,Stefania Dipierro & Paz Community,wnB2lcOLifM,68416,Tu verras,Claude Nougaro,Aevwr9DoQpc
68472,624695,Wayfarin' Stranger,Strawfoot,03DXbLlDL3U,967688,Wayfaring Stranger,Doc & Merle Watson,ePlLTB4lqXU
69054,78797,Radioactivity,The Divine Comedy,kIForsjFygY,196117,Radioaktivität,The Vegetable Orchestra,-l1T2tiaVX4
69081,70090,"I'll Be Glad When You're Dead, You Rascal You",Nicholas Payton,5lNiajM-ooc,1162151,I'll Be Glad When You're Dead You Rascal You,Barrelhouse Jazzband [DE],Mabc6qwxCxM
69265,235443,Stuck on You,Lisa Dillan and Asbjørn Lerheim,D7A3dPtKN1A,948429,Stuck on You,Suzy Bogguss,WvVBamNG0vc
69421,788577,Scrapple from the Apple,Rolf Kühn,hz0hBLmU5Sc,929971,Scrapple from the Apple,Dick Katz,Mtx38M4113Y
69455,115189,West End Girls,The HotRats,bAFHOjbNN6s,727591,West End Girls,Jeanne Newhall with Kazunori Koga,6gPTGbu7nmg
69637,478121,La mauvaise réputation,The Dead Brothers,FDPnYXfcnqo,1505373,La mala reputación,Loquillo y Trogloditas,EzD6tbyr7wk
69908,1408678,L-O-V-E,Tico de Moraes,_GSmqBSQir0,1624396,L-O-V-E,Gabrielle Chiararo,1WSOsOhSM1E
69923,1353142,Bai mir bistu shein,Playin' Tachles,SZSDWOyjqLM,1229176,В кейптаунском порту,Аркадий Северный,0kfN4QdXmKM
69970,940493,Estate,Celeste Alías,2xzQxmktBmc,1122385,I morron,Cathrine Legardh,koRdpwx_M3w
70084,613228,Unohtumaton ilta,Georg Ots - Pärre Förarsin yhtye,l5YsD9oh23c,90120,Midnight in Moscow,The Ventures,bVDHt0zC0R0
70579,1471873,Le Sud,Christine Corvisier 5tet,DCdPIvaZeFc,400936,Le Sud,Yuri Buenaventura,f2vxxQ1G4h8
70589,1457472,Tu te reconnaitras,Hector Delfosse,-CL2vk9PPU8,327971,Wonderful Dream,Anne-Marie David,a9JuEjGw00s
70687,754851,La bohème,Anna Torres,d2F1_zW9z0o,1594567,La bohème,Margot Sergent,QNW7jMTibWg
70728,371520,You Don't Know My Mind,David Wiffen,XdgW-Qq9lF8,1573670,You Don't Know My Mind,Guy Davis,m5h7CalXkOI
70891,287685,Wild Women Don't Get the Blues,Keri Leigh & The Blue Devils,hwikYmK5kIQ,804856,Wild Women Don't Have the Blues,Eileen Howard,c08g8EsocOU
71165,313636,"De Do Do Do, De Da Da Da",Third World,AmIm2bJToDU,707801,"De Do Do Do, De Da Da Da",Tica,6aKxYYRmYB0
71198,763568,Army of Me,Grope,xcNMAl48c_o,1672927,Army of Me,Grisbi,LkZ4PESVVsE
71466,756657,"Theme from ""A Summer Place""",Los Valentinos [DK],BRB8idKR3YE,838052,"Theme from ""A Summer Place""",Dorothy Squires,XxIl1WO-x3A
71688,71687,Around the World,Orchestra conducted by Victor Young,hqAv5soaL2k,657217,Around the World,Bill Barron - Ted Curson and Orchestra,V0E6LNYuhso
71710,1275295,A Hundred Years from Today,Judy Eames and Kaminsky Connection,4A-SZRasHGI,1379851,A Hundred Years from Today,Nat Jaffe Trio,jXZJJVcKeBw
71842,71847,Let's Call This,Steve Lacy [US1],3D0pnpiF93M,147395,Let's Call This,Tete Montoliu,y2hzZgzi3ig
71902,738688,Criss Cross,John Stetch,D27OGhljffc,742909,Criss-Cross,Jakob Dinesen Quartet,EwcNhUlK7n0
71903,147399,Rhythm-a-ning,Tete Montoliu,niARw2PpKbU,1040953,Rhythm-a-ning,Noël Akchoté,IoL94F4gEws
71909,74240,"Straight, No Chaser",Thelonious Monk and Gerry Mulligan,AH1TaTH9KrE,793472,Straight No Chaser,Harald Gundhus Quartet,hPq5h3GDxXU
72019,636806,Let's Cool One,Brian Trainor,mHMxYv7wsG0,1500234,Let's Cool One,Flex Bent Braam,J3h4-NC5YfU
72311,223977,Boo Boo's Birthday,Matt Wilson Quartet,LDdkjFgZsuU,1043508,Boo Boo's Birthday,Xavier Richardeau,uvKVVGlgHn4
72759,72760,I Got Stung,Paul McCartney,Ew26-zKcuNY,329644,I Got Stung,Di Maggio Bros.,nBe2HGMLh-A
72965,898467,What Do You Want to Make Those Eyes at Me For?,Rock-Ragge and His Four Comets,Y11ZDFprrgA,1460007,What Do You Want to Make Those Eyes at Me For?,Christer Sjögren,_F5bfBfIS_4
73013,1567605,Je serai toujours là,René Turgeon,GN8R8QVLOI8,1617006,You're Only Lonely,Feels Like Home,-bmGzH3Mhl0
73120,556903,I Would Die 4 U,The Space Cowboy,--PKMP8yLSk,1701102,I Would Die 4 U,Piano Project,zO9JsX6CMyM
73122,1552084,Solamente una vez,Snowball & Co.,eOBvC8Yb2HQ,1496884,Solamente una vez,Nilla Pizzi,TNF2ifU8y04
73283,73291,Le jour où la pluie viendra,Maria Remusat - Orchestre direction Raymond Le Pers,5TR9phqlGpY,1394827,La pioggia cadrà,Torrebruno - Franco Pisano e la sua orchestra,2YataaY9vT4
73313,267930,Black Eyed Dog,Lisa Hannigan,cvaqqk3pHLw,1646886,Black Eyed Dog,Miriam Foresti,V78Xb8JDQiQ
73455,842767,Come Saturday Morning,The 50 Guitars of Tommy Garrett,8fd1feMhgCQ,844204,Come Saturday Morning,Percy Faith and His Orchestra,s_lBp1rTtPc
73605,1262200,Comme l'oiseau,Christine and The Queens,oczTJpI6Z8Q,147538,Você abusou,Daniela Mercury,-XvffkHf0eM
73650,463033,For me formidable,Amanda Lear,NlXZCjBY_-k,1088856,Formidable,Hanz Duval,Qfpi4Y8AeT4
74307,1088344,Words (Are Impossible),Leslie Butler,CyMPj0c7WfY,855559,She (Didn't Even Remember My Name),Springbok,x6gae7GN7Ng
74454,1683585,Parlami d'amore Mariù,Assaf Kacholi & Shani Inbar,0CBtiMkRSP0,1020612,Le chaland qui passe,Lily Vincent accomp. par Harry Frékin et son orchestre,NUqwWg6oq8w
74506,365053,"Promises, Promises",Percy Faith His Orchestra and Chorus,_XXIWB-qy-w,74525,Promesse... Promesse...,Johnny Dorelli,FtQZOFQf7wo
74727,74733,Hasta mañana,Nashville Train,tSDKuPiVIaY,500654,Hasta mañana,ABBA,-KY8uzg-STI
75562,698286,Ma che freddo fa,Piccola Orchestra Avion Travel,cn3PIqmjiEQ,1062976,Ma che freddo fa,I Roll's 33,EDvtcd3-rfQ
75575,372549,Mother in Law,Jello Biafra and The New Orleans Raunch and Soul All-Stars,v5lTFvQekPg,915612,Son-in-Law,The Blossoms [US],TZh_cvRQC64
75861,534705,Cuore matto,Renato dei Kings,w3rY2SM2_H4,1689985,Cuore matto,Mario Tessuto,b16R9V32zRc
76388,112450,I Wish It Could Be Christmas Everyday,Sarah Brightman,lSCYJzjRgK8,349636,I Wish It Could Be Christmas Every Day,Die Roten Rosen,fXzxcxksO0A
76538,1060371,L'immensità,Licia Fox,uKAqMJm-OVI,1147175,Το άπειρον,Γιοβάννα - Ορχεστρα Αρίωνες,yOFkMfpsoi0
76574,638178,I'm a Fool to Want You,Branford Marsalis Quartet with Kurt Elling,wbpS3gYlyCU,1521208,I'm a Fool to Want You,Niki Haris,SXZHtOX2DVk
76778,76785,Hakuna Matata,Rude Bones,7WZvmytrT5o,1233147,Hakuna Matata,Steel Drum Island,EdJKEbnu1l4
77023,1390486,Lucky Lips,The Cliffters,tIiKmPE22fM,591866,Slit och släng,Nisse Hellberg,oMDAcejIUgw
77153,755285,Don't Stop Till You Get Enough,Derrick Laro & Trinity,iM_D7shp2xM,1139733,Don't Stop 'Til You Get Enough,Deep Wave featuring Luke McMaster,3epgGJ1snWY
77352,346844,God Bless America,Johnny Sea,2jrjIDahc6Q,625726,God Bless America,Jan Howard,GRDzVvggSg4
78317,611151,Waiting on the World to Change,Orlando Napier,4yG7DsybawA,952709,Waiting on the World to Change,CoolKillers feat. Tatiana Suárez & Arkano,PSvl7Nu5UKQ
