work_id,shift_amount,anchor_perf_id,target_perf_id,anchor_audio_file,target_audio_file
31383,0,926258,1273014,31383_926258_Anchor_shift0.wav,31383_1273014_Target_shift0.wav
31383,1,926258,1273014,31383_926258_Anchor_shift+1.wav,31383_1273014_Target_shift+1.wav
31383,-1,926258,1273014,31383_926258_Anchor_shift-1.wav,31383_1273014_Target_shift-1.wav
31423,0,31423,55976,31423_31423_Anchor_shift0.wav,31423_55976_Target_shift0.wav
31423,1,31423,55976,31423_31423_Anchor_shift+1.wav,31423_55976_Target_shift+1.wav
31423,-1,31423,55976,31423_31423_Anchor_shift-1.wav,31423_55976_Target_shift-1.wav
31529,0,369834,1055491,31529_369834_Anchor_shift0.wav,31529_1055491_Target_shift0.wav
31529,1,369834,1055491,31529_369834_Anchor_shift+1.wav,31529_1055491_Target_shift+1.wav
31529,-1,369834,1055491,31529_369834_Anchor_shift-1.wav,31529_1055491_Target_shift-1.wav
31597,0,1420261,31597,31597_1420261_Anchor_shift0.wav,31597_31597_Target_shift0.wav
31597,1,1420261,31597,31597_1420261_Anchor_shift+1.wav,31597_31597_Target_shift+1.wav
31597,-1,1420261,31597,31597_1420261_Anchor_shift-1.wav,31597_31597_Target_shift-1.wav
31740,0,465496,489142,31740_465496_Anchor_shift0.wav,31740_489142_Target_shift0.wav
31740,1,465496,489142,31740_465496_Anchor_shift+1.wav,31740_489142_Target_shift+1.wav
31740,-1,465496,489142,31740_465496_Anchor_shift-1.wav,31740_489142_Target_shift-1.wav
31938,0,424781,31938,31938_424781_Anchor_shift0.wav,31938_31938_Target_shift0.wav
31938,1,424781,31938,31938_424781_Anchor_shift+1.wav,31938_31938_Target_shift+1.wav
31938,-1,424781,31938,31938_424781_Anchor_shift-1.wav,31938_31938_Target_shift-1.wav
32185,0,1427077,951928,32185_1427077_Anchor_shift0.wav,32185_951928_Target_shift0.wav
32185,1,1427077,951928,32185_1427077_Anchor_shift+1.wav,32185_951928_Target_shift+1.wav
32185,-1,1427077,951928,32185_1427077_Anchor_shift-1.wav,32185_951928_Target_shift-1.wav
32223,0,40774,127908,32223_40774_Anchor_shift0.wav,32223_127908_Target_shift0.wav
32223,1,40774,127908,32223_40774_Anchor_shift+1.wav,32223_127908_Target_shift+1.wav
32223,-1,40774,127908,32223_40774_Anchor_shift-1.wav,32223_127908_Target_shift-1.wav
32322,0,593139,1526235,32322_593139_Anchor_shift0.wav,32322_1526235_Target_shift0.wav
32322,1,593139,1526235,32322_593139_Anchor_shift+1.wav,32322_1526235_Target_shift+1.wav
32322,-1,593139,1526235,32322_593139_Anchor_shift-1.wav,32322_1526235_Target_shift-1.wav
32445,0,1579622,1753791,32445_1579622_Anchor_shift0.wav,32445_1753791_Target_shift0.wav
32445,1,1579622,1753791,32445_1579622_Anchor_shift+1.wav,32445_1753791_Target_shift+1.wav
32445,-1,1579622,1753791,32445_1579622_Anchor_shift-1.wav,32445_1753791_Target_shift-1.wav
32736,0,109421,596589,32736_109421_Anchor_shift0.wav,32736_596589_Target_shift0.wav
32736,1,109421,596589,32736_109421_Anchor_shift+1.wav,32736_596589_Target_shift+1.wav
32736,-1,109421,596589,32736_109421_Anchor_shift-1.wav,32736_596589_Target_shift-1.wav
32808,0,931011,107875,32808_931011_Anchor_shift0.wav,32808_107875_Target_shift0.wav
32808,1,931011,107875,32808_931011_Anchor_shift+1.wav,32808_107875_Target_shift+1.wav
32808,-1,931011,107875,32808_931011_Anchor_shift-1.wav,32808_107875_Target_shift-1.wav
32811,0,126666,490794,32811_126666_Anchor_shift0.wav,32811_490794_Target_shift0.wav
32811,1,126666,490794,32811_126666_Anchor_shift+1.wav,32811_490794_Target_shift+1.wav
32811,-1,126666,490794,32811_126666_Anchor_shift-1.wav,32811_490794_Target_shift-1.wav
33017,0,439647,975724,33017_439647_Anchor_shift0.wav,33017_975724_Target_shift0.wav
33017,1,439647,975724,33017_439647_Anchor_shift+1.wav,33017_975724_Target_shift+1.wav
33017,-1,439647,975724,33017_439647_Anchor_shift-1.wav,33017_975724_Target_shift-1.wav
33241,0,641077,1756488,33241_641077_Anchor_shift0.wav,33241_1756488_Target_shift0.wav
33241,1,641077,1756488,33241_641077_Anchor_shift+1.wav,33241_1756488_Target_shift+1.wav
33241,-1,641077,1756488,33241_641077_Anchor_shift-1.wav,33241_1756488_Target_shift-1.wav
33815,0,463636,33816,33815_463636_Anchor_shift0.wav,33815_33816_Target_shift0.wav
33815,1,463636,33816,33815_463636_Anchor_shift+1.wav,33815_33816_Target_shift+1.wav
33815,-1,463636,33816,33815_463636_Anchor_shift-1.wav,33815_33816_Target_shift-1.wav
34532,0,465152,469578,34532_465152_Anchor_shift0.wav,34532_469578_Target_shift0.wav
34532,1,465152,469578,34532_465152_Anchor_shift+1.wav,34532_469578_Target_shift+1.wav
34532,-1,465152,469578,34532_465152_Anchor_shift-1.wav,34532_469578_Target_shift-1.wav
34693,0,34696,875563,34693_34696_Anchor_shift0.wav,34693_875563_Target_shift0.wav
34693,1,34696,875563,34693_34696_Anchor_shift+1.wav,34693_875563_Target_shift+1.wav
34693,-1,34696,875563,34693_34696_Anchor_shift-1.wav,34693_875563_Target_shift-1.wav
34728,0,214366,1155253,34728_214366_Anchor_shift0.wav,34728_1155253_Target_shift0.wav
34728,1,214366,1155253,34728_214366_Anchor_shift+1.wav,34728_1155253_Target_shift+1.wav
34728,-1,214366,1155253,34728_214366_Anchor_shift-1.wav,34728_1155253_Target_shift-1.wav
34773,0,366938,750020,34773_366938_Anchor_shift0.wav,34773_750020_Target_shift0.wav
34773,1,366938,750020,34773_366938_Anchor_shift+1.wav,34773_750020_Target_shift+1.wav
34773,-1,366938,750020,34773_366938_Anchor_shift-1.wav,34773_750020_Target_shift-1.wav
34942,0,295484,767193,34942_295484_Anchor_shift0.wav,34942_767193_Target_shift0.wav
34942,1,295484,767193,34942_295484_Anchor_shift+1.wav,34942_767193_Target_shift+1.wav
34942,-1,295484,767193,34942_295484_Anchor_shift-1.wav,34942_767193_Target_shift-1.wav
34982,0,80979,1119528,34982_80979_Anchor_shift0.wav,34982_1119528_Target_shift0.wav
34982,1,80979,1119528,34982_80979_Anchor_shift+1.wav,34982_1119528_Target_shift+1.wav
34982,-1,80979,1119528,34982_80979_Anchor_shift-1.wav,34982_1119528_Target_shift-1.wav
35188,0,138786,1603211,35188_138786_Anchor_shift0.wav,35188_1603211_Target_shift0.wav
35188,1,138786,1603211,35188_138786_Anchor_shift+1.wav,35188_1603211_Target_shift+1.wav
35188,-1,138786,1603211,35188_138786_Anchor_shift-1.wav,35188_1603211_Target_shift-1.wav
35206,0,437646,659953,35206_437646_Anchor_shift0.wav,35206_659953_Target_shift0.wav
35206,1,437646,659953,35206_437646_Anchor_shift+1.wav,35206_659953_Target_shift+1.wav
35206,-1,437646,659953,35206_437646_Anchor_shift-1.wav,35206_659953_Target_shift-1.wav
35208,0,160965,945710,35208_160965_Anchor_shift0.wav,35208_945710_Target_shift0.wav
35208,1,160965,945710,35208_160965_Anchor_shift+1.wav,35208_945710_Target_shift+1.wav
35208,-1,160965,945710,35208_160965_Anchor_shift-1.wav,35208_945710_Target_shift-1.wav
35263,0,514582,714229,35263_514582_Anchor_shift0.wav,35263_714229_Target_shift0.wav
35263,1,514582,714229,35263_514582_Anchor_shift+1.wav,35263_714229_Target_shift+1.wav
35263,-1,514582,714229,35263_514582_Anchor_shift-1.wav,35263_714229_Target_shift-1.wav
35273,0,912242,149851,35273_912242_Anchor_shift0.wav,35273_149851_Target_shift0.wav
35273,1,912242,149851,35273_912242_Anchor_shift+1.wav,35273_149851_Target_shift+1.wav
35273,-1,912242,149851,35273_912242_Anchor_shift-1.wav,35273_149851_Target_shift-1.wav
35453,0,295304,564168,35453_295304_Anchor_shift0.wav,35453_564168_Target_shift0.wav
35453,1,295304,564168,35453_295304_Anchor_shift+1.wav,35453_564168_Target_shift+1.wav
35453,-1,295304,564168,35453_295304_Anchor_shift-1.wav,35453_564168_Target_shift-1.wav
35561,0,574330,934822,35561_574330_Anchor_shift0.wav,35561_934822_Target_shift0.wav
35561,1,574330,934822,35561_574330_Anchor_shift+1.wav,35561_934822_Target_shift+1.wav
35561,-1,574330,934822,35561_574330_Anchor_shift-1.wav,35561_934822_Target_shift-1.wav
35581,0,332509,429539,35581_332509_Anchor_shift0.wav,35581_429539_Target_shift0.wav
35581,1,332509,429539,35581_332509_Anchor_shift+1.wav,35581_429539_Target_shift+1.wav
35581,-1,332509,429539,35581_332509_Anchor_shift-1.wav,35581_429539_Target_shift-1.wav
35688,0,761459,714959,35688_761459_Anchor_shift0.wav,35688_714959_Target_shift0.wav
35688,1,761459,714959,35688_761459_Anchor_shift+1.wav,35688_714959_Target_shift+1.wav
35688,-1,761459,714959,35688_761459_Anchor_shift-1.wav,35688_714959_Target_shift-1.wav
35691,0,485598,658064,35691_485598_Anchor_shift0.wav,35691_658064_Target_shift0.wav
35691,1,485598,658064,35691_485598_Anchor_shift+1.wav,35691_658064_Target_shift+1.wav
35691,-1,485598,658064,35691_485598_Anchor_shift-1.wav,35691_658064_Target_shift-1.wav
35703,0,150679,225400,35703_150679_Anchor_shift0.wav,35703_225400_Target_shift0.wav
35703,1,150679,225400,35703_150679_Anchor_shift+1.wav,35703_225400_Target_shift+1.wav
35703,-1,150679,225400,35703_150679_Anchor_shift-1.wav,35703_225400_Target_shift-1.wav
35705,0,984905,1488778,35705_984905_Anchor_shift0.wav,35705_1488778_Target_shift0.wav
35705,1,984905,1488778,35705_984905_Anchor_shift+1.wav,35705_1488778_Target_shift+1.wav
35705,-1,984905,1488778,35705_984905_Anchor_shift-1.wav,35705_1488778_Target_shift-1.wav
35798,0,439214,35798,35798_439214_Anchor_shift0.wav,35798_35798_Target_shift0.wav
35798,1,439214,35798,35798_439214_Anchor_shift+1.wav,35798_35798_Target_shift+1.wav
35798,-1,439214,35798,35798_439214_Anchor_shift-1.wav,35798_35798_Target_shift-1.wav
36008,0,180884,226589,36008_180884_Anchor_shift0.wav,36008_226589_Target_shift0.wav
36008,1,180884,226589,36008_180884_Anchor_shift+1.wav,36008_226589_Target_shift+1.wav
36008,-1,180884,226589,36008_180884_Anchor_shift-1.wav,36008_226589_Target_shift-1.wav
36018,0,460717,746071,36018_460717_Anchor_shift0.wav,36018_746071_Target_shift0.wav
36018,1,460717,746071,36018_460717_Anchor_shift+1.wav,36018_746071_Target_shift+1.wav
36018,-1,460717,746071,36018_460717_Anchor_shift-1.wav,36018_746071_Target_shift-1.wav
36064,0,87463,888604,36064_87463_Anchor_shift0.wav,36064_888604_Target_shift0.wav
36064,1,87463,888604,36064_87463_Anchor_shift+1.wav,36064_888604_Target_shift+1.wav
36064,-1,87463,888604,36064_87463_Anchor_shift-1.wav,36064_888604_Target_shift-1.wav
36750,0,36750,605127,36750_36750_Anchor_shift0.wav,36750_605127_Target_shift0.wav
36750,1,36750,605127,36750_36750_Anchor_shift+1.wav,36750_605127_Target_shift+1.wav
36750,-1,36750,605127,36750_36750_Anchor_shift-1.wav,36750_605127_Target_shift-1.wav
36910,0,208484,298254,36910_208484_Anchor_shift0.wav,36910_298254_Target_shift0.wav
36910,1,208484,298254,36910_208484_Anchor_shift+1.wav,36910_298254_Target_shift+1.wav
36910,-1,208484,298254,36910_208484_Anchor_shift-1.wav,36910_298254_Target_shift-1.wav
36975,0,288222,36975,36975_288222_Anchor_shift0.wav,36975_36975_Target_shift0.wav
36975,1,288222,36975,36975_288222_Anchor_shift+1.wav,36975_36975_Target_shift+1.wav
36975,-1,288222,36975,36975_288222_Anchor_shift-1.wav,36975_36975_Target_shift-1.wav
37029,0,37030,400514,37029_37030_Anchor_shift0.wav,37029_400514_Target_shift0.wav
37029,1,37030,400514,37029_37030_Anchor_shift+1.wav,37029_400514_Target_shift+1.wav
37029,-1,37030,400514,37029_37030_Anchor_shift-1.wav,37029_400514_Target_shift-1.wav
37358,0,1480696,1509627,37358_1480696_Anchor_shift0.wav,37358_1509627_Target_shift0.wav
37358,1,1480696,1509627,37358_1480696_Anchor_shift+1.wav,37358_1509627_Target_shift+1.wav
37358,-1,1480696,1509627,37358_1480696_Anchor_shift-1.wav,37358_1509627_Target_shift-1.wav
37516,0,289086,649558,37516_289086_Anchor_shift0.wav,37516_649558_Target_shift0.wav
37516,1,289086,649558,37516_289086_Anchor_shift+1.wav,37516_649558_Target_shift+1.wav
37516,-1,289086,649558,37516_289086_Anchor_shift-1.wav,37516_649558_Target_shift-1.wav
38005,0,195040,433212,38005_195040_Anchor_shift0.wav,38005_433212_Target_shift0.wav
38005,1,195040,433212,38005_195040_Anchor_shift+1.wav,38005_433212_Target_shift+1.wav
38005,-1,195040,433212,38005_195040_Anchor_shift-1.wav,38005_433212_Target_shift-1.wav
38014,0,866922,59337,38014_866922_Anchor_shift0.wav,38014_59337_Target_shift0.wav
38014,1,866922,59337,38014_866922_Anchor_shift+1.wav,38014_59337_Target_shift+1.wav
38014,-1,866922,59337,38014_866922_Anchor_shift-1.wav,38014_59337_Target_shift-1.wav
38339,0,742777,933702,38339_742777_Anchor_shift0.wav,38339_933702_Target_shift0.wav
38339,1,742777,933702,38339_742777_Anchor_shift+1.wav,38339_933702_Target_shift+1.wav
38339,-1,742777,933702,38339_742777_Anchor_shift-1.wav,38339_933702_Target_shift-1.wav
38391,0,1214169,1699321,38391_1214169_Anchor_shift0.wav,38391_1699321_Target_shift0.wav
38391,1,1214169,1699321,38391_1214169_Anchor_shift+1.wav,38391_1699321_Target_shift+1.wav
38391,-1,1214169,1699321,38391_1214169_Anchor_shift-1.wav,38391_1699321_Target_shift-1.wav
38448,0,596824,1145179,38448_596824_Anchor_shift0.wav,38448_1145179_Target_shift0.wav
38448,1,596824,1145179,38448_596824_Anchor_shift+1.wav,38448_1145179_Target_shift+1.wav
38448,-1,596824,1145179,38448_596824_Anchor_shift-1.wav,38448_1145179_Target_shift-1.wav
39031,0,412426,620127,39031_412426_Anchor_shift0.wav,39031_620127_Target_shift0.wav
39031,1,412426,620127,39031_412426_Anchor_shift+1.wav,39031_620127_Target_shift+1.wav
39031,-1,412426,620127,39031_412426_Anchor_shift-1.wav,39031_620127_Target_shift-1.wav
39208,0,725962,1597193,39208_725962_Anchor_shift0.wav,39208_1597193_Target_shift0.wav
39208,1,725962,1597193,39208_725962_Anchor_shift+1.wav,39208_1597193_Target_shift+1.wav
39208,-1,725962,1597193,39208_725962_Anchor_shift-1.wav,39208_1597193_Target_shift-1.wav
39441,0,142556,1684522,39441_142556_Anchor_shift0.wav,39441_1684522_Target_shift0.wav
39441,1,142556,1684522,39441_142556_Anchor_shift+1.wav,39441_1684522_Target_shift+1.wav
39441,-1,142556,1684522,39441_142556_Anchor_shift-1.wav,39441_1684522_Target_shift-1.wav
39460,0,171684,561587,39460_171684_Anchor_shift0.wav,39460_561587_Target_shift0.wav
39460,1,171684,561587,39460_171684_Anchor_shift+1.wav,39460_561587_Target_shift+1.wav
39460,-1,171684,561587,39460_171684_Anchor_shift-1.wav,39460_561587_Target_shift-1.wav
39525,0,458012,53481,39525_458012_Anchor_shift0.wav,39525_53481_Target_shift0.wav
39525,1,458012,53481,39525_458012_Anchor_shift+1.wav,39525_53481_Target_shift+1.wav
39525,-1,458012,53481,39525_458012_Anchor_shift-1.wav,39525_53481_Target_shift-1.wav
39716,0,438430,700443,39716_438430_Anchor_shift0.wav,39716_700443_Target_shift0.wav
39716,1,438430,700443,39716_438430_Anchor_shift+1.wav,39716_700443_Target_shift+1.wav
39716,-1,438430,700443,39716_438430_Anchor_shift-1.wav,39716_700443_Target_shift-1.wav
39861,0,1220399,1732772,39861_1220399_Anchor_shift0.wav,39861_1732772_Target_shift0.wav
39861,1,1220399,1732772,39861_1220399_Anchor_shift+1.wav,39861_1732772_Target_shift+1.wav
39861,-1,1220399,1732772,39861_1220399_Anchor_shift-1.wav,39861_1732772_Target_shift-1.wav
40039,0,1438124,40039,40039_1438124_Anchor_shift0.wav,40039_40039_Target_shift0.wav
40039,1,1438124,40039,40039_1438124_Anchor_shift+1.wav,40039_40039_Target_shift+1.wav
40039,-1,1438124,40039,40039_1438124_Anchor_shift-1.wav,40039_40039_Target_shift-1.wav
40225,0,453751,609890,40225_453751_Anchor_shift0.wav,40225_609890_Target_shift0.wav
40225,1,453751,609890,40225_453751_Anchor_shift+1.wav,40225_609890_Target_shift+1.wav
40225,-1,453751,609890,40225_453751_Anchor_shift-1.wav,40225_609890_Target_shift-1.wav
40244,0,333027,532434,40244_333027_Anchor_shift0.wav,40244_532434_Target_shift0.wav
40244,1,333027,532434,40244_333027_Anchor_shift+1.wav,40244_532434_Target_shift+1.wav
40244,-1,333027,532434,40244_333027_Anchor_shift-1.wav,40244_532434_Target_shift-1.wav
40282,0,406910,794994,40282_406910_Anchor_shift0.wav,40282_794994_Target_shift0.wav
40282,1,406910,794994,40282_406910_Anchor_shift+1.wav,40282_794994_Target_shift+1.wav
40282,-1,406910,794994,40282_406910_Anchor_shift-1.wav,40282_794994_Target_shift-1.wav
40440,0,905231,802228,40440_905231_Anchor_shift0.wav,40440_802228_Target_shift0.wav
40440,1,905231,802228,40440_905231_Anchor_shift+1.wav,40440_802228_Target_shift+1.wav
40440,-1,905231,802228,40440_905231_Anchor_shift-1.wav,40440_802228_Target_shift-1.wav
40499,0,911919,1140786,40499_911919_Anchor_shift0.wav,40499_1140786_Target_shift0.wav
40499,1,911919,1140786,40499_911919_Anchor_shift+1.wav,40499_1140786_Target_shift+1.wav
40499,-1,911919,1140786,40499_911919_Anchor_shift-1.wav,40499_1140786_Target_shift-1.wav
40671,0,349891,714847,40671_349891_Anchor_shift0.wav,40671_714847_Target_shift0.wav
40671,1,349891,714847,40671_349891_Anchor_shift+1.wav,40671_714847_Target_shift+1.wav
40671,-1,349891,714847,40671_349891_Anchor_shift-1.wav,40671_714847_Target_shift-1.wav
40876,0,192425,1261018,40876_192425_Anchor_shift0.wav,40876_1261018_Target_shift0.wav
40876,1,192425,1261018,40876_192425_Anchor_shift+1.wav,40876_1261018_Target_shift+1.wav
40876,-1,192425,1261018,40876_192425_Anchor_shift-1.wav,40876_1261018_Target_shift-1.wav
40941,0,652122,781420,40941_652122_Anchor_shift0.wav,40941_781420_Target_shift0.wav
40941,1,652122,781420,40941_652122_Anchor_shift+1.wav,40941_781420_Target_shift+1.wav
40941,-1,652122,781420,40941_652122_Anchor_shift-1.wav,40941_781420_Target_shift-1.wav
41174,0,809081,1217482,41174_809081_Anchor_shift0.wav,41174_1217482_Target_shift0.wav
41174,1,809081,1217482,41174_809081_Anchor_shift+1.wav,41174_1217482_Target_shift+1.wav
41174,-1,809081,1217482,41174_809081_Anchor_shift-1.wav,41174_1217482_Target_shift-1.wav
41181,0,1190976,41181,41181_1190976_Anchor_shift0.wav,41181_41181_Target_shift0.wav
41181,1,1190976,41181,41181_1190976_Anchor_shift+1.wav,41181_41181_Target_shift+1.wav
41181,-1,1190976,41181,41181_1190976_Anchor_shift-1.wav,41181_41181_Target_shift-1.wav
41189,0,1732019,41189,41189_1732019_Anchor_shift0.wav,41189_41189_Target_shift0.wav
41189,1,1732019,41189,41189_1732019_Anchor_shift+1.wav,41189_41189_Target_shift+1.wav
41189,-1,1732019,41189,41189_1732019_Anchor_shift-1.wav,41189_41189_Target_shift-1.wav
41281,0,762243,169517,41281_762243_Anchor_shift0.wav,41281_169517_Target_shift0.wav
41281,1,762243,169517,41281_762243_Anchor_shift+1.wav,41281_169517_Target_shift+1.wav
41281,-1,762243,169517,41281_762243_Anchor_shift-1.wav,41281_169517_Target_shift-1.wav
41442,0,529940,1086854,41442_529940_Anchor_shift0.wav,41442_1086854_Target_shift0.wav
41442,1,529940,1086854,41442_529940_Anchor_shift+1.wav,41442_1086854_Target_shift+1.wav
41442,-1,529940,1086854,41442_529940_Anchor_shift-1.wav,41442_1086854_Target_shift-1.wav
41602,0,41603,897232,41602_41603_Anchor_shift0.wav,41602_897232_Target_shift0.wav
41602,1,41603,897232,41602_41603_Anchor_shift+1.wav,41602_897232_Target_shift+1.wav
41602,-1,41603,897232,41602_41603_Anchor_shift-1.wav,41602_897232_Target_shift-1.wav
41754,0,241130,146717,41754_241130_Anchor_shift0.wav,41754_146717_Target_shift0.wav
41754,1,241130,146717,41754_241130_Anchor_shift+1.wav,41754_146717_Target_shift+1.wav
41754,-1,241130,146717,41754_241130_Anchor_shift-1.wav,41754_146717_Target_shift-1.wav
41924,0,1189981,1407301,41924_1189981_Anchor_shift0.wav,41924_1407301_Target_shift0.wav
41924,1,1189981,1407301,41924_1189981_Anchor_shift+1.wav,41924_1407301_Target_shift+1.wav
41924,-1,1189981,1407301,41924_1189981_Anchor_shift-1.wav,41924_1407301_Target_shift-1.wav
42031,0,1279787,1544303,42031_1279787_Anchor_shift0.wav,42031_1544303_Target_shift0.wav
42031,1,1279787,1544303,42031_1279787_Anchor_shift+1.wav,42031_1544303_Target_shift+1.wav
42031,-1,1279787,1544303,42031_1279787_Anchor_shift-1.wav,42031_1544303_Target_shift-1.wav
42311,0,63778,631815,42311_63778_Anchor_shift0.wav,42311_631815_Target_shift0.wav
42311,1,63778,631815,42311_63778_Anchor_shift+1.wav,42311_631815_Target_shift+1.wav
42311,-1,63778,631815,42311_63778_Anchor_shift-1.wav,42311_631815_Target_shift-1.wav
42521,0,1068668,1177026,42521_1068668_Anchor_shift0.wav,42521_1177026_Target_shift0.wav
42521,1,1068668,1177026,42521_1068668_Anchor_shift+1.wav,42521_1177026_Target_shift+1.wav
42521,-1,1068668,1177026,42521_1068668_Anchor_shift-1.wav,42521_1177026_Target_shift-1.wav
42657,0,1504220,603034,42657_1504220_Anchor_shift0.wav,42657_603034_Target_shift0.wav
42657,1,1504220,603034,42657_1504220_Anchor_shift+1.wav,42657_603034_Target_shift+1.wav
42657,-1,1504220,603034,42657_1504220_Anchor_shift-1.wav,42657_603034_Target_shift-1.wav
43071,0,632389,112112,43071_632389_Anchor_shift0.wav,43071_112112_Target_shift0.wav
43071,1,632389,112112,43071_632389_Anchor_shift+1.wav,43071_112112_Target_shift+1.wav
